"","source","target","Edge Weight"
"8639","bluecheddar1","Progress2day",1
"8640","bluecheddar1","MahlonMitchell",1
"8641","bluecheddar1","txmattie",1
"8642","bluecheddar1","DefeatVos",1
"8643","bluecheddar1","robzerban",1
"8644","bluecheddar1","LtlRedX",1
"8645","bluecheddar1","lynx55",1
"8646","bluecheddar1","polymath22",1
"8647","bluecheddar1","leftnotright",1
"8648","bluecheddar1","Twitlertwit",1
"8649","bluecheddar1","Valerie0714",1
"8650","bluecheddar1","justgrateful",1
"8651","bluecheddar1","shivabeach",1
"8652","bluecheddar1","missLtoe",1
"8653","bluecheddar1","HiJCP",1
"8654","bluecheddar1","GiniCoefficien1",1
"8655","bluecheddar1","TksABunchJohn",1
"8656","bluecheddar1","gnuman1979",1
"8657","bluecheddar1","janetbwd",1
"8658","bluecheddar1","pbtrue1",1
"8659","bluecheddar1","PeggyStuart",1
"8660","bluecheddar1","erictheteamster",1
"8661","bluecheddar1","Morning_West",1
"8662","SpudLovr","bluecheddar1",1
"8663","Morning_West","bluecheddar1",1
"8664","justgrateful","bluecheddar1",1
"8665","MahlonMitchell","bluecheddar1",1
"8666","DefeatVos","bluecheddar1",1
"8667","superbranch","bluecheddar1",1
"8668","LCranston1939","bluecheddar1",1
"8669","shivabeach","bluecheddar1",1
"8670","wisaflcio","bluecheddar1",1
"8671","ak2sandiego","bluecheddar1",1
"8672","gnuman1979","bluecheddar1",1
"8673","Cog_Dis","bluecheddar1",1
"8674","TheDailyEdge","bluecheddar1",1
"8675","lynx55","bluecheddar1",1
"8676","lwdgrfx","bluecheddar1",1
"8677","unkybunky","bluecheddar1",1
"8678","banditelli","bluecheddar1",1
"8679","litterof6","bluecheddar1",1
"8680","polymath22","bluecheddar1",1
"8681","peterflom","bluecheddar1",1
"8682","TksABunchJohn","bluecheddar1",1
"8683","RayBeckerman","bluecheddar1",1
"8684","Gamblndan","bluecheddar1",1
"8685","Twitlertwit","bluecheddar1",1
"8686","restorereality","bluecheddar1",1
"8687","Aqua_Buddah","bluecheddar1",1
"8688","mayread3","bluecheddar1",1
"8689","prwatch","bluecheddar1",1
"8690","PeggyStuart","bluecheddar1",1
"8691","8th_of_Branstad","bluecheddar1",1
"8692","GiniCoefficien1","bluecheddar1",1
"8693","Valerie0714","bluecheddar1",1
"8694","TalkingUnion","bluecheddar1",1
"8695","Wisco","bluecheddar1",1
"8696","Voter99percent","bluecheddar1",1
"8697","ECmadtown","bluecheddar1",1
"8698","missLtoe","bluecheddar1",1
"8699","V1ct0rCR0cc0","bluecheddar1",1
"8700","opticaldensity","bluecheddar1",1
"8701","Auriandra","bluecheddar1",1
"8702","pbtrue1","bluecheddar1",1
"8703","Our4thEstate","Leelee1gMaria",1
"8704","Leelee1gMaria","TheDailyEdge",1
"8705","Leelee1gMaria","stefsstuff",1
"8706","Leelee1gMaria","Our4thEstate",1
"8707","Leelee1gMaria","PeggyStuart",1
"8708","Leelee1gMaria","AngryBlackLady",1
"8709","Leelee1gMaria","ak2sandiego",1
"8710","Leelee1gMaria","pbtrue1",1
"8711","Leelee1gMaria","Aqua_Buddah",1
"8712","Leelee1gMaria","juppiecat1",1
"8713","ak2sandiego","Leelee1gMaria",1
"8714","TheDailyEdge","Leelee1gMaria",1
"8715","PeggyStuart","Leelee1gMaria",1
"8716","juppiecat1","Leelee1gMaria",1
"8717","pbtrue1","Leelee1gMaria",1
"8718","oopsieee","LCranston1939",1
"8719","oopsieee","AndrewKroll",1
"8720","oopsieee","justgrateful",1
"8721","oopsieee","brooksbayne",1
"8722","oopsieee","peterflom",1
"8723","oopsieee","theonlyadult",1
"8724","oopsieee","TheDailyEdge",1
"8725","oopsieee","superbranch",1
"8726","oopsieee","GeorgetownDem",1
"8727","oopsieee","SpudLovr",1
"8728","oopsieee","PolitiScoop",1
"8729","oopsieee","UltraVerified",1
"8730","oopsieee","gnuman1979",1
"8731","oopsieee","V1ct0rCR0cc0",1
"8732","oopsieee","wisaflcio",1
"8733","oopsieee","Jane_WI",1
"8734","oopsieee","Valerie0714",1
"8735","oopsieee","Morning_West",1
"8736","oopsieee","Salon",1
"8737","oopsieee","JLownLaw",1
"8738","oopsieee","scyeatts",1
"8739","oopsieee","Progress2day",1
"8740","oopsieee","TksABunchJohn",1
"8741","oopsieee","Aqua_Buddah",1
"8742","oopsieee","sherijr",1
"8743","oopsieee","txmattie",1
"8744","oopsieee","polymath22",1
"8745","oopsieee","AngryBlackLady",1
"8746","oopsieee","lynx55",1
"8747","oopsieee","RayBeckerman",1
"8748","oopsieee","art2u2",1
"8749","oopsieee","Cog_Dis",1
"8750","oopsieee","litterof6",1
"8751","oopsieee","stefsstuff",1
"8752","oopsieee","haymakers",1
"8753","oopsieee","ak2sandiego",1
"8754","oopsieee","missLtoe",1
"8755","oopsieee","robzerban",1
"8756","oopsieee","Our4thEstate",1
"8757","oopsieee","The_Anti_Fox",1
"8758","oopsieee","djB_MonEy",1
"8759","oopsieee","PeggyStuart",1
"8760","oopsieee","juppiecat1",1
"8761","oopsieee","pbtrue1",1
"8762","oopsieee","AlwaysThinkHow",1
"8763","oopsieee","Gamblndan",1
"8764","Progress2day","oopsieee",1
"8765","Our4thEstate","oopsieee",1
"8766","The_Anti_Fox","oopsieee",1
"8767","Jane_WI","oopsieee",1
"8768","stefsstuff","oopsieee",1
"8769","SpudLovr","oopsieee",1
"8770","Morning_West","oopsieee",1
"8771","justgrateful","oopsieee",1
"8772","theonlyadult","oopsieee",1
"8773","DefeatVos","oopsieee",1
"8774","superbranch","oopsieee",1
"8775","LCranston1939","oopsieee",1
"8776","ak2sandiego","oopsieee",1
"8777","AlwaysThinkHow","oopsieee",1
"8778","AngryBlackLady","oopsieee",1
"8779","gnuman1979","oopsieee",1
"8780","Cog_Dis","oopsieee",1
"8781","TheDailyEdge","oopsieee",1
"8782","lynx55","oopsieee",1
"8783","haymakers","oopsieee",1
"8784","art2u2","oopsieee",1
"8785","polymath22","oopsieee",1
"8786","peterflom","oopsieee",1
"8787","TksABunchJohn","oopsieee",1
"8788","robzerban","oopsieee",1
"8789","RayBeckerman","oopsieee",1
"8790","Gamblndan","oopsieee",1
"8791","scyeatts","oopsieee",1
"8792","brooksbayne","oopsieee",1
"8793","Aqua_Buddah","oopsieee",1
"8794","djB_MonEy","oopsieee",1
"8795","PeggyStuart","oopsieee",1
"8796","Valerie0714","oopsieee",1
"8797","JLownLaw","oopsieee",1
"8798","juppiecat1","oopsieee",1
"8799","missLtoe","oopsieee",1
"8800","sherijr","oopsieee",1
"8801","UltraVerified","oopsieee",1
"8802","pbtrue1","oopsieee",1
"8803","Progress2day","AlwaysThinkHow",1
"8804","KurtzLR","AlwaysThinkHow",1
"8805","stefsstuff","AlwaysThinkHow",1
"8806","justgrateful","AlwaysThinkHow",1
"8807","ak2sandiego","AlwaysThinkHow",1
"8808","AlwaysThinkHow","HnstyNgov",1
"8809","AlwaysThinkHow","Twitlertwit",1
"8810","AlwaysThinkHow","TheDailyEdge",1
"8811","AlwaysThinkHow","stefsstuff",1
"8812","AlwaysThinkHow","PeggyStuart",1
"8813","AlwaysThinkHow","mayread3",1
"8814","AlwaysThinkHow","Progress2day",1
"8815","AlwaysThinkHow","RayBeckerman",1
"8816","AlwaysThinkHow","ak2sandiego",1
"8817","AlwaysThinkHow","AngryBlackLady",1
"8818","AlwaysThinkHow","Salon",1
"8819","AlwaysThinkHow","pbtrue1",1
"8820","AlwaysThinkHow","justgrateful",1
"8821","HnstyNgov","AlwaysThinkHow",1
"8822","TheDailyEdge","AlwaysThinkHow",1
"8823","Twitlertwit","AlwaysThinkHow",1
"8824","mayread3","AlwaysThinkHow",1
"8825","PeggyStuart","AlwaysThinkHow",1
"8826","pbtrue1","AlwaysThinkHow",1
"8827","KurtzLR","AmericanWoe1",1
"8828","stefsstuff","AmericanWoe1",1
"8829","TheDailyEdge","AmericanWoe1",1
"8830","AmericanWoe1","TheDailyEdge",1
"8831","AmericanWoe1","Cos2mwiz2",1
"8832","AmericanWoe1","stefsstuff",1
"8833","AmericanWoe1","Valerie0714",1
"8834","AmericanWoe1","KurtzLR",1
"8835","AmericanWoe1","pbtrue1",1
"8836","Valerie0714","AmericanWoe1",1
"8837","pbtrue1","AmericanWoe1",1
"8838","Progress2day","Voter99percent",1
"8839","Our4thEstate","Voter99percent",1
"8840","leftnotright","Voter99percent",1
"8841","SpudLovr","Voter99percent",1
"8842","gnuman1979","Voter99percent",1
"8843","PeggyStuart","Voter99percent",1
"8844","GiniCoefficien1","Voter99percent",1
"8845","cialfdl_wi","Voter99percent",1
"8846","Voter99percent","Salon",1
"8847","Voter99percent","cialfdl_wi",1
"8848","Voter99percent","litterof6",1
"8849","Voter99percent","leftnotright",1
"8850","Voter99percent","lwdgrfx",1
"8851","Voter99percent","Progress2day",1
"8852","Voter99percent","theonlyadult",1
"8853","Voter99percent","mayread3",1
"8854","Voter99percent","SpudLovr",1
"8855","Voter99percent","gnuman1979",1
"8856","Voter99percent","HiJCP",1
"8857","Voter99percent","GiniCoefficien1",1
"8858","Voter99percent","Our4thEstate",1
"8859","Voter99percent","Cos2mwiz2",1
"8860","Voter99percent","PeggyStuart",1
"8861","Voter99percent","pbtrue1",1
"8862","Voter99percent","txmattie",1
"8863","HiJCP","Voter99percent",1
"8864","pbtrue1","Voter99percent",1
"8865","Progress2day","cialfdl_wi",1
"8866","Our4thEstate","cialfdl_wi",1
"8867","wijim500","cialfdl_wi",1
"8868","SpudLovr","cialfdl_wi",1
"8869","justgrateful","cialfdl_wi",1
"8870","DefeatVos","cialfdl_wi",1
"8871","ak2sandiego","cialfdl_wi",1
"8872","Rivercitidan","cialfdl_wi",1
"8873","DirkZ1","cialfdl_wi",1
"8874","Cog_Dis","cialfdl_wi",1
"8875","TheDailyEdge","cialfdl_wi",1
"8876","polymath22","cialfdl_wi",1
"8877","RayBeckerman","cialfdl_wi",1
"8878","PeggyStuart","cialfdl_wi",1
"8879","cialfdl_wi","MahlonMitchell",1
"8880","cialfdl_wi","PolitiScoop",1
"8881","cialfdl_wi","Muxywithmoxie",1
"8882","cialfdl_wi","Progress2day",1
"8883","cialfdl_wi","polymath22",1
"8884","cialfdl_wi","TheDailyEdge",1
"8885","cialfdl_wi","justgrateful",1
"8886","cialfdl_wi","SpudLovr",1
"8887","cialfdl_wi","DirkZ1",1
"8888","cialfdl_wi","sherijr",1
"8889","cialfdl_wi","Salon",1
"8890","cialfdl_wi","ak2sandiego",1
"8891","cialfdl_wi","pbtrue1",1
"8892","cialfdl_wi","Cog_Dis",1
"8893","cialfdl_wi","PeggyStuart",1
"8894","cialfdl_wi","Rivercitidan",1
"8895","cialfdl_wi","RayBeckerman",1
"8896","cialfdl_wi","robzerban",1
"8897","cialfdl_wi","The_Anti_Fox",1
"8898","cialfdl_wi","hadenough2010",1
"8899","cialfdl_wi","HnstyNgov",1
"8900","cialfdl_wi","theonlyadult",1
"8901","cialfdl_wi","AngryBlackLady",1
"8902","cialfdl_wi","Our4thEstate",1
"8903","cialfdl_wi","DefeatVos",1
"8904","pbtrue1","cialfdl_wi",1
"8905","Our4thEstate","riaro",1
"8906","TheDailyEdge","riaro",1
"8907","polymath22","riaro",1
"8908","peterflom","riaro",1
"8909","robzerban","riaro",1
"8910","riaro","TheDailyEdge",1
"8911","riaro","theonlyadult",1
"8912","riaro","polymath22",1
"8913","riaro","Our4thEstate",1
"8914","riaro","peterflom",1
"8915","riaro","robzerban",1
"8916","riaro","PeggyStuart",1
"8917","riaro","scyeatts",1
"8918","riaro","pbtrue1",1
"8919","PeggyStuart","riaro",1
"8920","pbtrue1","riaro",1
"8921","Progress2day","pbtrue1",1
"8922","Our4thEstate","pbtrue1",1
"8923","LtlRedX","pbtrue1",1
"8924","stefsstuff","pbtrue1",1
"8925","LCranston1939","pbtrue1",1
"8926","ak2sandiego","pbtrue1",1
"8927","Rivercitidan","pbtrue1",1
"8928","TheDailyEdge","pbtrue1",1
"8929","haymakers","pbtrue1",1
"8930","polymath22","pbtrue1",1
"8931","PeggyStuart","pbtrue1",1
"8932","empowerme57","pbtrue1",1
"8933","V1ct0rCR0cc0","pbtrue1",1
"8934","opticaldensity","pbtrue1",1
"8935","pbtrue1","Salon",1
"8936","pbtrue1","mikeconrad1",1
"8937","pbtrue1","Our4thEstate",1
"8938","pbtrue1","haymakers",1
"8939","pbtrue1","TheDailyEdge",1
"8940","pbtrue1","Rivercitidan",1
"8941","pbtrue1","LCranston1939",1
"8942","pbtrue1","Progress2day",1
"8943","pbtrue1","PeggyStuart",1
"8944","pbtrue1","empowerme57",1
"8945","pbtrue1","robzerban",1
"8946","pbtrue1","LtlRedX",1
"8947","janetbwd","Rivercitidan",1
"8948","txmattie","Rivercitidan",1
"8949","Progress2day","Rivercitidan",1
"8950","Jane_WI","Rivercitidan",1
"8951","FoL2009","Rivercitidan",1
"8952","LtlRedX","Rivercitidan",1
"8953","stefsstuff","Rivercitidan",1
"8954","SpudLovr","Rivercitidan",1
"8955","Morning_West","Rivercitidan",1
"8956","LCranston1939","Rivercitidan",1
"8957","shivabeach","Rivercitidan",1
"8958","ak2sandiego","Rivercitidan",1
"8959","Rivercitidan","brooksbayne",1
"8960","Rivercitidan","GeorgetownDem",1
"8961","Rivercitidan","TalkingUnion",1
"8962","Rivercitidan","Jane_WI",1
"8963","Rivercitidan","Morning_West",1
"8964","Rivercitidan","RayBeckerman",1
"8965","Rivercitidan","peterflom",1
"8966","Rivercitidan","haymakers",1
"8967","Rivercitidan","TheDailyEdge",1
"8968","Rivercitidan","scyeatts",1
"8969","Rivercitidan","SpudLovr",1
"8970","Rivercitidan","LCranston1939",1
"8971","Rivercitidan","missLtoe",1
"8972","Rivercitidan","Progress2day",1
"8973","Rivercitidan","stefsstuff",1
"8974","Rivercitidan","ak2sandiego",1
"8975","Rivercitidan","TksABunchJohn",1
"8976","Rivercitidan","sherijr",1
"8977","Rivercitidan","LtlRedX",1
"8978","Rivercitidan","lynx55",1
"8979","Rivercitidan","liberalinsc",1
"8980","Rivercitidan","gnuman1979",1
"8981","Rivercitidan","shivabeach",1
"8982","Rivercitidan","Valerie0714",1
"8983","Rivercitidan","txmattie",1
"8984","Rivercitidan","lwdgrfx",1
"8985","Rivercitidan","FoL2009",1
"8986","Rivercitidan","JustABrick",1
"8987","Rivercitidan","janetbwd",1
"8988","gnuman1979","Rivercitidan",1
"8989","TheDailyEdge","Rivercitidan",1
"8990","lynx55","Rivercitidan",1
"8991","lwdgrfx","Rivercitidan",1
"8992","peterflom","Rivercitidan",1
"8993","TksABunchJohn","Rivercitidan",1
"8994","RayBeckerman","Rivercitidan",1
"8995","scyeatts","Rivercitidan",1
"8996","brooksbayne","Rivercitidan",1
"8997","Valerie0714","Rivercitidan",1
"8998","TalkingUnion","Rivercitidan",1
"8999","missLtoe","Rivercitidan",1
"9000","sherijr","Rivercitidan",1
"9001","GeorgetownDem","Rivercitidan",1
"9002","LtlRedX","liberalinsc",1
"9003","shivabeach","liberalinsc",1
"9004","wisaflcio","liberalinsc",1
"9005","TheDailyEdge","liberalinsc",1
"9006","lwdgrfx","liberalinsc",1
"9007","art2u2","liberalinsc",1
"9008","litterof6","liberalinsc",1
"9009","polymath22","liberalinsc",1
"9010","peterflom","liberalinsc",1
"9011","TksABunchJohn","liberalinsc",1
"9012","RayBeckerman","liberalinsc",1
"9013","scyeatts","liberalinsc",1
"9014","Valerie0714","liberalinsc",1
"9015","TalkingUnion","liberalinsc",1
"9016","missLtoe","liberalinsc",1
"9017","V1ct0rCR0cc0","liberalinsc",1
"9018","liberalinsc","Salon",1
"9019","liberalinsc","polymath22",1
"9020","liberalinsc","shivabeach",1
"9021","liberalinsc","lwdgrfx",1
"9022","liberalinsc","art2u2",1
"9023","liberalinsc","LtlRedX",1
"9024","liberalinsc","RayBeckerman",1
"9025","liberalinsc","TksABunchJohn",1
"9026","liberalinsc","V1ct0rCR0cc0",1
"9027","liberalinsc","GeorgetownDem",1
"9028","liberalinsc","TheDailyEdge",1
"9029","GeorgetownDem","liberalinsc",1
"9030","wisaflcio","FoxisNotNews",1
"9031","mdrfl","FoxisNotNews",1
"9032","polymath22","FoxisNotNews",1
"9033","RayBeckerman","FoxisNotNews",1
"9034","Valerie0714","FoxisNotNews",1
"9035","missLtoe","FoxisNotNews",1
"9036","FoxisNotNews","Salon",1
"9037","FoxisNotNews","mdrfl",1
"9038","FoxisNotNews","banditelli",1
"9039","FoxisNotNews","RayBeckerman",1
"9040","FoxisNotNews","V1ct0rCR0cc0",1
"9041","FoxisNotNews","polymath22",1
"9042","FoxisNotNews","wisaflcio",1
"9043","FoxisNotNews","MahlonMitchell",1
"9044","FoxisNotNews","DrGlenBarry",1
"9045","GeorgetownDem","FoxisNotNews",1
"9046","janetbwd","wisaflcio",1
"9047","txmattie","wisaflcio",1
"9048","Progress2day","wisaflcio",1
"9049","Jane_WI","wisaflcio",1
"9050","FoL2009","wisaflcio",1
"9051","Muxywithmoxie","wisaflcio",1
"9052","SpudLovr","wisaflcio",1
"9053","erictheteamster","wisaflcio",1
"9054","Morning_West","wisaflcio",1
"9055","justgrateful","wisaflcio",1
"9056","MahlonMitchell","wisaflcio",1
"9057","DefeatVos","wisaflcio",1
"9058","superbranch","wisaflcio",1
"9059","wisaflcio","TalkingUnion",1
"9060","wisaflcio","banditelli",1
"9061","wisaflcio","Cog_Dis",1
"9062","wisaflcio","RayBeckerman",1
"9063","wisaflcio","Progress2day",1
"9064","wisaflcio","SpudLovr",1
"9065","wisaflcio","MahlonMitchell",1
"9066","wisaflcio","litterof6",1
"9067","wisaflcio","AndrewKroll",1
"9068","wisaflcio","Wisco",1
"9069","wisaflcio","Salon",1
"9070","wisaflcio","prwatch",1
"9071","wisaflcio","Muxywithmoxie",1
"9072","wisaflcio","mayread3",1
"9073","wisaflcio","polymath22",1
"9074","wisaflcio","erictheteamster",1
"9075","wisaflcio","janetbwd",1
"9076","wisaflcio","justgrateful",1
"9077","wisaflcio","mikeconrad1",1
"9078","wisaflcio","superbranch",1
"9079","wisaflcio","FoL2009",1
"9080","wisaflcio","GeorgetownDem",1
"9081","wisaflcio","davecatanese",1
"9082","wisaflcio","JW2265",1
"9083","wisaflcio","txmattie",1
"9084","wisaflcio","PeggyStuart",1
"9085","Cog_Dis","wisaflcio",1
"9086","lynx55","wisaflcio",1
"9087","banditelli","wisaflcio",1
"9088","litterof6","wisaflcio",1
"9089","polymath22","wisaflcio",1
"9090","robzerban","wisaflcio",1
"9091","RayBeckerman","wisaflcio",1
"9092","mikeconrad1","wisaflcio",1
"9093","mayread3","wisaflcio",1
"9094","djB_MonEy","wisaflcio",1
"9095","PeggyStuart","wisaflcio",1
"9096","8th_of_Branstad","wisaflcio",1
"9097","GiniCoefficien1","wisaflcio",1
"9098","TalkingUnion","wisaflcio",1
"9099","Wisco","wisaflcio",1
"9100","ECmadtown","wisaflcio",1
"9101","JLownLaw","wisaflcio",1
"9102","opticaldensity","wisaflcio",1
"9103","GeorgetownDem","wisaflcio",1
"9104","Progress2day","litterof6",1
"9105","leftnotright","litterof6",1
"9106","Jane_WI","litterof6",1
"9107","SpudLovr","litterof6",1
"9108","MahlonMitchell","litterof6",1
"9109","DefeatVos","litterof6",1
"9110","superbranch","litterof6",1
"9111","LCranston1939","litterof6",1
"9112","DirkZ1","litterof6",1
"9113","Cog_Dis","litterof6",1
"9114","TheDailyEdge","litterof6",1
"9115","lynx55","litterof6",1
"9116","unkybunky","litterof6",1
"9117","litterof6","GeorgetownDem",1
"9118","litterof6","Cog_Dis",1
"9119","litterof6","PolitiScoop",1
"9120","litterof6","LCranston1939",1
"9121","litterof6","Progress2day",1
"9122","litterof6","Wisco",1
"9123","litterof6","TheDailyEdge",1
"9124","litterof6","V1ct0rCR0cc0",1
"9125","litterof6","superbranch",1
"9126","litterof6","ECmadtown",1
"9127","litterof6","MahlonMitchell",1
"9128","litterof6","missLtoe",1
"9129","litterof6","Jane_WI",1
"9130","litterof6","SpudLovr",1
"9131","litterof6","prwatch",1
"9132","litterof6","RayBeckerman",1
"9133","litterof6","TksABunchJohn",1
"9134","litterof6","DirkZ1",1
"9135","litterof6","banditelli",1
"9136","litterof6","DefeatVos",1
"9137","litterof6","erictheteamster",1
"9138","litterof6","polymath22",1
"9139","polymath22","litterof6",1
"9140","peterflom","litterof6",1
"9141","TksABunchJohn","litterof6",1
"9142","mayread3","litterof6",1
"9143","prwatch","litterof6",1
"9144","ECmadtown","litterof6",1
"9145","missLtoe","litterof6",1
"9146","GeorgetownDem","litterof6",1
"9147","janetbwd","Muxywithmoxie",1
"9148","Progress2day","Muxywithmoxie",1
"9149","Jane_WI","Muxywithmoxie",1
"9150","LtlRedX","Muxywithmoxie",1
"9151","Muxywithmoxie","Jane_WI",1
"9152","Muxywithmoxie","GeorgetownDem",1
"9153","Muxywithmoxie","gnuman1979",1
"9154","Muxywithmoxie","Progress2day",1
"9155","Muxywithmoxie","Cog_Dis",1
"9156","Muxywithmoxie","PolitiScoop",1
"9157","Muxywithmoxie","robzerban",1
"9158","Muxywithmoxie","SpudLovr",1
"9159","Muxywithmoxie","unkybunky",1
"9160","Muxywithmoxie","DefeatVos",1
"9161","Muxywithmoxie","missLtoe",1
"9162","Muxywithmoxie","LtlRedX",1
"9163","Muxywithmoxie","Morning_West",1
"9164","Muxywithmoxie","MahlonMitchell",1
"9165","Muxywithmoxie","LCranston1939",1
"9166","Muxywithmoxie","opticaldensity",1
"9167","Muxywithmoxie","mayread3",1
"9168","Muxywithmoxie","Salon",1
"9169","Muxywithmoxie","prwatch",1
"9170","SpudLovr","Muxywithmoxie",1
"9171","Morning_West","Muxywithmoxie",1
"9172","MahlonMitchell","Muxywithmoxie",1
"9173","DefeatVos","Muxywithmoxie",1
"9174","LCranston1939","Muxywithmoxie",1
"9175","gnuman1979","Muxywithmoxie",1
"9176","Cog_Dis","Muxywithmoxie",1
"9177","unkybunky","Muxywithmoxie",1
"9178","polymath22","Muxywithmoxie",1
"9179","robzerban","Muxywithmoxie",1
"9180","mayread3","Muxywithmoxie",1
"9181","PeggyStuart","Muxywithmoxie",1
"9182","PolitiScoop","Muxywithmoxie",1
"9183","ECmadtown","Muxywithmoxie",1
"9184","missLtoe","Muxywithmoxie",1
"9185","GeorgetownDem","Muxywithmoxie",1
"9186","janetbwd","robzerban",1
"9187","Progress2day","robzerban",1
"9188","Jane_WI","robzerban",1
"9189","FoL2009","robzerban",1
"9190","stefsstuff","robzerban",1
"9191","SpudLovr","robzerban",1
"9192","davecatanese","robzerban",1
"9193","MahlonMitchell","robzerban",1
"9194","DefeatVos","robzerban",1
"9195","superbranch","robzerban",1
"9196","shivabeach","robzerban",1
"9197","ak2sandiego","robzerban",1
"9198","HnstyNgov","robzerban",1
"9199","AngryBlackLady","robzerban",1
"9200","gnuman1979","robzerban",1
"9201","Cog_Dis","robzerban",1
"9202","lynx55","robzerban",1
"9203","unkybunky","robzerban",1
"9204","polymath22","robzerban",1
"9205","peterflom","robzerban",1
"9206","TksABunchJohn","robzerban",1
"9207","robzerban","Progress2day",1
"9208","robzerban","MahlonMitchell",1
"9209","robzerban","Cog_Dis",1
"9210","robzerban","RayBeckerman",1
"9211","robzerban","RedRoadRail",1
"9212","RayBeckerman","robzerban",1
"9213","Gamblndan","robzerban",1
"9214","Twitlertwit","robzerban",1
"9215","GiniCoefficien1","robzerban",1
"9216","ECmadtown","robzerban",1
"9217","V1ct0rCR0cc0","robzerban",1
"9218","RedRoadRail","robzerban",1
"9219","GeorgetownDem","robzerban",1
"9220","erictheteamster","banditelli",1
"9221","MahlonMitchell","banditelli",1
"9222","superbranch","banditelli",1
"9223","Cog_Dis","banditelli",1
"9224","banditelli","TalkingUnion",1
"9225","banditelli","AndrewKroll",1
"9226","banditelli","superbranch",1
"9227","banditelli","MahlonMitchell",1
"9228","banditelli","erictheteamster",1
"9229","Salon","banditelli",1
"9230","TalkingUnion","banditelli",1
"9231","JLownLaw","banditelli",1
"9232","opticaldensity","banditelli",1
"9233","UltraVerified","banditelli",1
"9234","GeorgetownDem","banditelli",1
"9235","Progress2day","HiJCP",1
"9236","Our4thEstate","HiJCP",1
"9237","adbridgeforth","HiJCP",1
"9238","LCranston1939","HiJCP",1
"9239","HnstyNgov","HiJCP",1
"9240","gnuman1979","HiJCP",1
"9241","TheDailyEdge","HiJCP",1
"9242","polymath22","HiJCP",1
"9243","Twitlertwit","HiJCP",1
"9244","HiJCP","HnstyNgov",1
"9245","HiJCP","LCranston1939",1
"9246","HiJCP","TheDailyEdge",1
"9247","HiJCP","Progress2day",1
"9248","HiJCP","UltraVerified",1
"9249","HiJCP","Twitlertwit",1
"9250","HiJCP","txmattie",1
"9251","HiJCP","gnuman1979",1
"9252","HiJCP","Our4thEstate",1
"9253","opticaldensity","HiJCP",1
"9254","UltraVerified","HiJCP",1
"9255","GeorgetownDem","HiJCP",1
"9256","TheDailyEdge","JW2265",1
"9257","mdrfl","JW2265",1
"9258","TksABunchJohn","JW2265",1
"9259","JW2265","mdrfl",1
"9260","JW2265","TheDailyEdge",1
"9261","JW2265","AngryBlackLady",1
"9262","JW2265","TksABunchJohn",1
"9263","sherijr","JW2265",1
"9264","GeorgetownDem","JW2265",1
"9265","Progress2day","erictheteamster",1
"9266","erictheteamster","TalkingUnion",1
"9267","erictheteamster","Progress2day",1
"9268","ak2sandiego","erictheteamster",1
"9269","polymath22","erictheteamster",1
"9270","mayread3","erictheteamster",1
"9271","GiniCoefficien1","erictheteamster",1
"9272","TalkingUnion","erictheteamster",1
"9273","GeorgetownDem","erictheteamster",1
"9274","stefsstuff","GeorgetownDem",1
"9275","Morning_West","GeorgetownDem",1
"9276","shivabeach","GeorgetownDem",1
"9277","ak2sandiego","GeorgetownDem",1
"9278","TheDailyEdge","GeorgetownDem",1
"9279","peterflom","GeorgetownDem",1
"9280","TksABunchJohn","GeorgetownDem",1
"9281","GeorgetownDem","Salon",1
"9282","GeorgetownDem","JustABrick",1
"9283","GeorgetownDem","TalkingUnion",1
"9284","GeorgetownDem","Valerie0714",1
"9285","GeorgetownDem","shivabeach",1
"9286","GeorgetownDem","TheDailyEdge",1
"9287","GeorgetownDem","stefsstuff",1
"9288","GeorgetownDem","TksABunchJohn",1
"9289","GeorgetownDem","Morning_West",1
"9290","GeorgetownDem","missLtoe",1
"9291","GeorgetownDem","ak2sandiego",1
"9292","janetbwd","polymath22",1
"9293","Progress2day","polymath22",1
"9294","Our4thEstate","polymath22",1
"9295","Jane_WI","polymath22",1
"9296","LtlRedX","polymath22",1
"9297","SpudLovr","polymath22",1
"9298","Morning_West","polymath22",1
"9299","justgrateful","polymath22",1
"9300","Balkingpoints","polymath22",1
"9301","DefeatVos","polymath22",1
"9302","LCranston1939","polymath22",1
"9303","ak2sandiego","polymath22",1
"9304","DirkZ1","polymath22",1
"9305","Cog_Dis","polymath22",1
"9306","TheDailyEdge","polymath22",1
"9307","lynx55","polymath22",1
"9308","unkybunky","polymath22",1
"9309","art2u2","polymath22",1
"9310","polymath22","Wisco",1
"9311","polymath22","art2u2",1
"9312","polymath22","elliot_brand",1
"9313","polymath22","TksABunchJohn",1
"9314","polymath22","LCranston1939",1
"9315","polymath22","Progress2day",1
"9316","polymath22","JLownLaw",1
"9317","polymath22","SpudLovr",1
"9318","polymath22","Morning_West",1
"9319","polymath22","opticaldensity",1
"9320","polymath22","unkybunky",1
"9321","polymath22","Jane_WI",1
"9322","polymath22","ECmadtown",1
"9323","polymath22","MahlonMitchell",1
"9324","polymath22","Aqua_Buddah",1
"9325","polymath22","ak2sandiego",1
"9326","polymath22","TheDailyEdge",1
"9327","polymath22","gnuman1979",1
"9328","polymath22","prwatch",1
"9329","polymath22","lynx55",1
