ID,INCOME,RACE,SEX,SELF_ESTEEM
5368,2000,3,1,21
5371,1500,3,1,20
5372,3782,3,2,18
5375,800,3,1,28
5377,2600,3,1,30
5379,6230,3,1,19
5386,1300,3,2,22
5389,3000,3,2,30
5390,7000,3,1,30
5391,500,3,2,28
5396,3000,3,1,18
5397,1300,3,2,30
5400,7000,3,1,25
5401,9000,3,1,22
5402,4200,3,1,20
5405,0,3,1,21
5406,3350,3,2,22
5409,0,3,2,20
5412,155,3,1,26
5413,1200,3,1,20
5415,1000,3,1,25
5416,2500,3,1,24
5421,800,3,2,22
5424,1503,3,2,30
5427,1600,3,2,20
5428,1600,3,2,24
5430,800,3,1,24
5433,1800,3,2,30
5434,500,3,2,18
5437,500,3,1,27
5446,0,3,1,20
5450,0,3,2,29
5455,0,3,2,29
5457,1560,3,1,19
5465,0,2,2,23
5475,0,2,1,15
5476,0,2,2,15
5477,0,3,2,25
5478,9000,3,2,27
5479,0,2,2,18
5482,0,2,2,20
5483,1114,2,2,24
5484,615,2,1,28
5487,0,3,2,17
5488,0,3,2,24
5489,3100,3,1,26
5493,3800,3,1,20
5495,7000,3,1,30
5496,8900,3,1,17
5497,5200,3,1,20
5498,0,3,2,17
5499,7400,3,1,22
5505,6000,3,2,20
5507,5400,3,1,21
5508,5400,3,2,19
5509,0,3,2,19
5511,400,3,2,23
5513,1500,3,1,29
5516,1500,2,1,24
5521,3400,3,1,24
5523,0,3,2,28
5524,3800,3,2,18
5525,7500,3,1,20
5526,4000,3,2,19
5527,5000,3,1,16
5528,3600,3,2,19
5529,6000,3,1,14
5530,6000,3,2,20
5531,10000,3,1,18
5532,5250,3,1,19
5542,2000,3,1,22
5545,4000,3,1,23
5547,0,3,2,19
5548,0,3,2,24
5552,8100,3,1,17
5555,6000,3,2,22
5557,3500,3,2,24
5560,371,3,2,22
5564,2100,3,2,20
5573,8700,3,1,17
5574,4900,3,2,17
5577,2382,3,2,17
5583,0,3,2,23
5587,4800,3,1,29
5590,3500,3,1,20
5592,0,3,1,18
5593,3000,3,2,28
5594,1000,3,1,20
5595,400,3,2,23
5596,2000,3,2,28
5599,2500,3,1,27
5600,6000,3,2,23
5601,0,3,1,20
5602,1700,3,1,22
5609,0,3,2,20
5615,850,2,2,21
5616,4784,2,1,29
5617,2600,2,1,21
5618,630,2,1,22
5623,2100,3,1,23
5624,1600,3,2,24
5627,6000,3,2,29
5632,375,2,2,20
5634,103,2,2,27
5636,1886,2,1,20
5638,1536,2,1,28
5640,1484,2,2,25
5642,2800,2,1,28
5643,0,2,1,20
5644,0,2,1,16
5648,2800,3,2,23
5649,9000,3,1,25
5651,2000,3,1,21
5652,6200,3,2,26
5654,2736,3,2,15
5655,700,3,1,20
5656,6900,3,2,20
5659,6000,3,2,26
5660,5077,3,1,19
5661,890,3,2,22
5662,8532,2,1,16
5663,900,2,1,15
5665,5860,3,1,28
5666,8000,3,1,27
5668,20000,3,1,24
5669,13599,3,2,24
5675,3000,3,2,20
5676,500,2,2,26
5678,5000,3,1,24
5679,2000,3,1,29
5680,6400,3,1,24
5683,15000,2,1,17
5684,0,2,2,18
5688,700,3,1,21
5689,65,3,2,15
5690,8000,1,2,26
5691,7600,3,1,19
5692,4000,3,1,16
5695,32000,3,2,29
5696,6076,3,1,30
5697,160,3,1,18
5698,5778,3,1,27
5699,10000,3,1,23
5700,3500,3,1,21
5702,6300,3,2,19
5703,7938,3,1,26
5704,6695,3,1,18
5705,10685,3,2,19
5706,1000,3,2,25
5708,3600,3,2,23
5710,633,3,2,22
5714,1500,3,1,27
5720,1400,1,2,17
5723,5000,1,1,30
5728,0,1,2,23
5729,980,1,2,24
5731,1200,1,1,17
5735,900,1,1,21
5736,500,1,2,19
5737,500,1,2,20
5740,50,1,2,18
5743,600,1,2,15
5744,3000,1,2,21
5748,0,1,1,22
5750,30,1,1,20
5751,200,1,2,23
5753,500,1,2,22
5754,9800,1,1,17
5755,7000,1,1,19
5756,900,1,2,19
5760,150,3,2,25
5761,1900,2,1,27
5762,6700,1,2,19
5768,450,3,2,29
5769,0,1,2,21
5770,0,1,2,19
5772,3500,1,1,20
5775,1200,1,1,28
5776,0,1,1,25
5777,0,3,2,22
5780,1600,1,2,19
5782,0,1,2,23
5784,3200,1,1,23
5788,3000,1,1,29
5789,1500,1,1,25
5790,3000,1,2,22
5791,936,1,1,11
5795,700,1,1,26
5800,4800,1,1,21
5801,5000,1,2,19
5803,0,1,2,26
5804,5000,1,1,18
5805,1000,1,2,17
5806,1500,1,2,19
5810,300,1,1,30
5812,300,1,2,24
5813,0,1,2,21
5815,7500,1,1,20
5816,3400,1,1,28
5817,7500,1,2,19
5818,0,1,2,17
5819,0,1,2,18
5820,90,1,2,19
5821,4500,1,2,25
5822,5613,1,2,23
5823,2000,1,1,19
5825,3900,3,1,20
5826,8400,1,2,26
5827,1000,1,2,22
5828,3000,1,2,26
5829,8000,1,2,26
5831,3200,1,1,20
5832,2688,1,1,26
5835,735,1,2,25
5836,0,1,2,25
5837,1366,1,1,19
5838,1000,1,1,23
5839,13000,1,2,23
5840,200,1,2,23
5841,0,1,2,26
5845,2600,1,1,16
5846,0,1,1,16
5848,9240,1,1,16
5849,4000,1,2,25
5851,1900,1,1,26
5852,900,1,2,25
5854,11000,1,1,19
5855,5000,1,2,21
5856,5000,1,2,19
5857,3000,1,1,24
5858,750,3,2,20
5859,2000,3,1,23
5864,400,1,1,19
5874,200,1,2,21
5875,1400,1,1,17
5878,200,1,2,20
5879,6212,1,1,27
5880,0,1,2,18
5881,5860,1,1,23
5882,0,1,1,18
5886,9000,2,1,22
5887,8000,2,2,24
5888,100,2,2,30
5890,500,2,1,17
5900,1500,2,2,21
5905,5000,1,1,20
5913,2000,2,2,18
5914,3400,2,2,18
5915,4000,2,1,25
5919,2000,2,2,21
5921,200,2,1,22
5926,0,2,2,23
5929,5300,2,1,18
5932,0,2,2,25
5933,150,2,1,24
5935,4700,2,1,20
5941,700,2,2,30
5942,5000,1,1,22
5947,0,1,2,27
5948,1100,1,2,21
5949,2700,2,1,28
5953,0,2,2,30
5958,1700,2,1,26
5962,0,2,1,18
5964,1000,2,1,30
5965,0,2,2,23
5966,2700,2,1,17
5967,300,2,2,30
5969,2035,2,2,22
5971,1000,2,1,18
5972,500,2,1,26
5980,300,2,2,23
5981,3400,2,1,18
5991,400,2,2,26
5995,4000,2,1,18
5996,400,2,1,25
5997,1224,2,1,24
5998,3000,2,2,9
5999,140,2,2,25
6001,1200,2,1,24
6005,850,2,2,19
6009,1000,2,1,20
6015,600,2,2,25
6016,5000,1,1,23
6018,2000,3,2,26
6019,0,1,2,25
6021,1200,2,1,23
6026,1200,2,1,28
6029,3000,2,1,22
6031,600,2,2,24
6040,0,2,2,24
6045,160,2,1,20
6046,0,2,2,16
6047,1200,2,2,15
6048,350,2,2,25
6049,448,2,2,20
6053,3000,2,2,24
6055,700,2,2,18
6056,2172,2,1,23
6057,2000,2,1,26
6059,2000,2,1,18
6061,50,2,2,18
6065,6000,2,1,26
6066,200,2,2,26
6068,6000,2,2,29
6069,1664,2,2,22
6072,2700,2,2,19
6074,500,2,2,26
6076,3360,2,2,26
6078,9000,2,2,26
6079,7000,2,1,26
6080,0,2,2,29
6081,6500,2,1,27
6082,600,2,2,26
6084,0,2,2,18
6088,500,2,2,25
6094,11000,2,1,29
6096,500,2,1,17
6099,450,2,1,19
6100,3000,2,1,21
6103,2000,2,1,26
6104,8000,2,1,24
6105,0,2,1,17
6109,3500,2,1,30
6110,1500,2,1,30
6111,700,2,1,16
6112,400,2,1,18
6114,1370,2,2,24
6115,2000,2,2,27
6116,5000,2,2,24
6118,5000,2,2,23
6119,230,2,2,23
6121,1259,2,1,26
6123,12000,2,1,28
6126,0,2,2,28
6128,5000,2,1,21
6129,0,2,2,26
6130,1700,2,2,30
6132,1550,2,2,25
6133,0,2,1,28
6134,7680,2,2,16
6135,500,2,1,20
6141,0,2,1,21
6142,7000,2,1,21
6143,2500,2,1,17
6152,6500,2,2,30
6153,240,2,1,18
6154,3600,2,2,26
6155,4500,2,1,21
6157,100,2,1,27
6160,9746,2,2,25
6161,0,2,2,20
6166,4900,2,1,23
6170,7465,2,1,21
6171,363,2,2,29
6174,1050,2,2,22
6175,100,2,2,19
6177,0,2,2,20
6178,0,2,2,21
6179,1100,2,2,25
6180,2500,2,1,20
6182,1600,2,1,19
6185,7432,2,2,23
6186,3000,2,1,25
6189,0,3,2,18
6193,4099,2,1,27
6197,1729,2,2,17
6199,5324,2,1,24
6200,1000,2,1,22
6201,0,2,1,29
6202,1500,2,2,25
6203,136,2,2,23
6204,1000,2,2,24
6206,7000,2,2,22
6208,0,2,2,29
6209,0,2,2,27
6212,37,2,2,26
6215,2000,2,2,24
6226,7000,2,1,24
6227,700,2,2,20
6228,1600,2,1,24
6229,250,2,1,15
6230,5400,2,1,19
6231,0,2,2,17
6232,0,2,2,20
6233,0,2,2,20
6234,0,2,2,15
6235,800,2,2,20
6236,0,2,1,29
6237,500,2,2,22
6239,2311,2,2,21
6242,1500,2,1,22
6243,2000,2,2,27
6245,1400,2,2,24
6250,0,2,1,23
6252,600,2,1,27
6259,0,2,2,17
6261,2600,2,1,20
6262,2400,2,2,30
6263,100,2,2,30
6264,800,2,2,30
6267,850,2,2,21
6268,1000,2,2,18
6272,3000,2,1,22
6273,169,2,2,19
6275,0,2,2,21
6278,0,2,2,29
6280,0,2,2,19
6285,3800,2,1,26
6286,120,2,2,20
6288,412,2,1,28
6290,395,2,2,22
6291,4800,2,2,23
6293,0,2,2,20
6294,0,2,2,17
6297,1060,2,2,18
6299,1630,2,2,27
6300,500,2,1,28
6303,640,2,1,23
6304,640,2,1,29
6305,1440,2,1,26
6306,0,2,2,13
6307,0,3,2,27
6308,2844,2,2,24
6310,0,2,2,23
6313,0,2,2,25
6315,250,2,2,21
6316,3952,2,1,28
6317,4500,2,1,18
6320,500,2,2,30
6321,800,2,2,21
6322,385,2,2,21
6325,2165,2,1,27
6326,500,2,1,23
6327,0,2,2,19
6329,4207,3,1,19
6332,3075,3,2,27
6333,3200,2,2,27
6336,0,2,2,26
6337,250,2,2,23
6338,7000,2,2,20
6339,0,2,2,30
6344,0,2,2,19
6345,5000,2,2,20
6349,900,3,2,20
6354,7000,3,1,21
6357,0,2,2,23
6361,4000,2,1,19
6363,0,2,2,22
6367,0,2,2,30
6369,400,2,2,23
6370,854,2,2,23
6371,0,2,2,18
6373,500,2,2,20
6374,0,2,2,23
6375,0,2,2,24
6376,0,2,2,24
6377,0,2,2,21
6380,440,2,2,21
6381,150,2,2,20
6383,2000,2,2,23
6386,3500,2,1,21
6387,2900,2,2,16
6388,1200,2,1,19
6389,0,2,2,21
6390,400,2,1,27
6392,0,2,1,23
6395,8500,2,1,20
6399,0,2,2,26
6400,33,2,2,13
6403,2000,2,1,23
6404,400,2,2,23
6408,0,2,2,23
6412,0,2,2,23
6413,0,2,2,23
6414,0,2,2,20
6416,0,2,2,12
6418,200,2,2,20
6420,17,2,1,20
6421,0,2,1,19
6422,1040,2,2,17
6423,9000,2,1,22
6424,675,3,2,14
6425,320,3,1,20
6426,6500,2,2,20
6427,0,2,2,21
6430,4000,2,1,26
6431,3456,2,1,26
6434,2000,2,2,22
6435,3400,2,1,25
6437,900,3,2,28
6440,825,2,1,20
6443,6000,2,1,17
6444,0,2,2,19
6446,7400,3,1,19
6449,140,2,2,15
6456,3438,2,1,27
6464,0,3,2,16
6465,0,2,1,19
6469,0,2,1,30
6473,1940,2,1,27
6475,0,2,2,28
6476,1000,2,1,21
6481,0,2,2,26
6482,0,2,2,17
6485,500,2,2,24
6487,5569,3,2,19
6488,9500,2,1,28
6491,6800,2,1,26
6494,6000,2,1,27
6495,3000,2,1,18
6497,1900,2,1,25
6498,2056,2,1,24
6499,500,2,1,20
6501,1000,2,1,20
6503,0,2,2,21
6508,1000,2,1,21
6509,2000,3,1,18
6510,8000,2,2,22
6512,140,3,2,20
6513,500,2,2,22
6516,1000,2,2,21
6518,3000,2,1,18
6522,0,3,2,21
6523,0,3,2,14
6524,400,3,2,23
6528,200,3,1,19
6535,4214,3,1,19
6536,0,3,2,17
6538,0,3,2,17
6539,2000,3,2,29
6540,1300,3,2,21
6541,400,3,2,27
6542,0,3,1,20
6543,0,3,2,25
6544,2200,3,1,21
6546,1000,3,1,24
6547,2300,3,1,30
6549,1500,3,2,17
6550,700,3,1,25
6554,4500,3,2,17
6556,1200,3,2,26
6557,1500,3,1,23
6558,2500,3,1,27
6559,1632,3,1,24
6560,3000,3,1,23
6561,600,3,1,27
6562,1000,3,1,20
6563,1000,3,2,19
6564,2200,3,2,14
6565,650,3,2,25
6566,2000,3,2,28
6569,0,3,1,25
6570,1500,3,1,21
6571,500,3,2,27
6572,1100,3,2,22
6574,7000,2,1,18
6575,3000,2,2,22
6578,200,3,2,22
6585,5600,3,1,18
6586,0,3,2,17
6587,636,2,2,18
6588,1800,3,1,22
6589,5000,3,1,29
6591,0,3,2,14
6595,5700,1,1,26
6596,0,2,1,25
6600,6000,2,1,23
6601,500,2,1,23
6604,704,2,2,25
6606,0,2,2,25
6609,1000,3,2,19
6610,1400,3,2,30
6615,3280,3,2,19
6616,1800,3,2,27
6618,0,3,2,26
6621,512,3,2,9
6622,1038,3,2,26
6627,9000,3,2,30
6628,1000,3,2,25
6629,1000,3,2,23
6631,2500,3,2,27
6632,3300,3,1,24
6636,960,3,2,26
6638,2800,3,2,14
6639,5000,3,2,27
6640,7600,3,1,28
6641,7300,3,2,21
6642,0,2,2,30
6644,4660,1,2,25
6645,4500,2,2,21
6647,1200,2,2,21
6648,14000,2,1,29
6649,7500,1,1,25
6653,9000,1,1,30
6654,0,1,2,30
6655,8000,1,2,27
6656,932,1,1,29
6657,265,1,1,23
6658,3160,1,2,19
6659,1500,1,2,19
6665,1000,2,2,29
6672,415,2,2,24
6673,3500,1,1,22
6674,1300,1,2,27
6676,7000,1,2,20
6678,1485,2,1,20
6679,1500,1,1,20
6682,608,1,1,15
6688,6000,3,2,21
6689,5300,3,1,23
6691,1200,3,1,19
6693,1500,1,2,23
6695,2000,3,2,21
6696,3500,3,1,25
6697,300,2,1,22
6699,1800,3,2,26
6707,1400,2,2,24
6710,5000,2,1,27
6712,3400,1,2,23
6717,0,2,1,29
6720,300,2,2,22
6722,0,2,2,24
6724,0,2,1,27
6727,1605,1,2,24
6733,700,2,1,27
6734,320,2,2,21
6735,750,2,1,19
6737,2700,1,2,30
6740,0,1,2,25
6742,2133,1,2,20
6743,0,1,1,20
6747,0,2,2,23
6751,1000,2,1,21
6756,2000,2,2,24
6757,800,2,2,20
6758,0,2,2,24
6761,412,2,2,17
6763,1000,1,2,20
6764,475,1,1,22
6766,1960,3,2,26
6767,6700,3,2,19
6769,0,2,1,30
6771,0,2,1,11
6772,0,1,2,20
6773,0,1,2,18
6774,518,1,2,16
6775,0,1,1,18
6777,330,1,2,19
6782,1800,3,1,22
6783,0,1,2,24
6785,0,1,1,26
6787,0,1,2,18
6789,2850,1,1,23
6795,350,1,1,22
6803,5000,1,1,27
6806,175,1,1,23
6809,1500,1,1,19
6812,7500,1,2,20
6813,1000,2,1,23
6815,200,1,1,30
6816,1000,1,2,30
6817,0,1,2,22
6821,650,3,1,28
6822,3000,3,2,28
6824,9000,1,1,22
6829,0,1,2,27
6832,7500,1,2,24
6834,0,2,1,16
6837,2500,2,1,23
6839,180,2,2,25
6843,0,2,1,29
6845,2300,2,2,20
6851,0,2,1,21
6852,0,2,2,23
6853,480,2,1,23
6855,450,2,2,26
6856,0,1,2,21
6857,3000,1,1,19
6858,0,2,2,27
6859,1200,2,1,29
6862,0,2,2,19
6864,0,2,1,19
6869,350,2,2,24
6871,300,2,1,26
6874,4420,3,2,20
6878,300,2,1,25
6880,1000,1,2,19
6881,100,2,2,24
6884,2700,1,1,19
6886,1500,1,1,23
6888,7500,1,1,18
6890,0,1,2,18
6892,13816,1,1,19
6896,2487,2,1,27
6899,6760,2,1,21
6903,7000,2,1,20
6904,5200,2,1,17
6905,800,2,2,19
6906,750,2,1,17
6912,1436,2,1,25
6913,1388,2,2,25
6915,6000,1,2,16
6916,0,3,2,17
6917,6000,3,2,23
6919,0,3,2,21
6920,75,3,2,25
6922,400,3,1,20
6929,5646,3,2,22
6930,10040,1,2,20
6931,5000,1,2,22
6932,0,2,2,28
6934,2000,2,2,21
6935,4668,3,1,20
6939,12000,1,2,24
6940,620,1,2,27
6941,4500,1,1,19
6943,0,3,2,16
6948,7000,2,2,21
6949,140,2,2,20
6954,5300,1,1,29
6955,2700,1,1,24
6956,5500,3,2,24
6964,275,2,1,22
6967,0,2,2,20
6970,0,2,2,22
6971,650,2,2,27
6973,2000,3,2,25
6974,500,3,1,30
6975,3900,3,1,22
6976,1130,3,2,28
6977,1000,3,2,27
6978,1200,3,2,27
6979,2400,3,2,26
6980,900,3,2,19
6981,3200,3,2,29
6982,2700,3,2,19
6983,600,3,2,23
6984,800,3,2,28
6986,1000,3,2,18
6987,1500,3,1,24
6990,7000,2,2,24
6991,6000,2,1,25
6993,1000,2,1,20
6994,7000,2,2,25
6995,0,2,2,18
7000,1357,2,2,22
7001,7000,3,1,21
7005,1680,2,2,18
7006,0,3,2,20
7009,950,2,1,28
7011,1200,3,1,25
7013,2000,3,1,29
7016,2600,3,2,18
7017,0,3,2,20
7018,1500,1,1,22
7019,3000,3,2,28
7020,2548,3,2,21
7021,278,3,2,17
7025,6000,1,1,26
7029,250,3,1,19
7032,3500,3,2,28
7035,9698,3,1,19
7036,2200,3,2,22
7041,14000,3,1,24
7042,0,3,2,13
7043,3600,3,1,22
7044,8000,3,1,26
7045,13000,3,2,20
7053,336,3,2,30
7054,4000,1,2,23
7057,330,3,1,17
7058,1300,3,2,20
7060,350,3,1,20
7063,2000,3,1,20
7064,0,2,2,25
7065,150,2,2,26
7066,0,1,2,23
7067,600,2,2,26
7072,229,2,1,19
7074,0,2,2,26
7075,0,2,2,27
7076,0,2,1,27
7077,0,2,2,24
7082,1000,2,1,22
7084,3200,2,2,27
7085,1605,2,2,21
7086,3500,2,2,19
7089,1400,2,2,19
7091,12000,2,1,28
7092,0,2,2,27
7093,0,2,1,30
7095,13000,2,2,22
7096,2000,2,2,21
7097,118,2,2,19
7098,0,3,2,18
7099,4204,2,1,29
7101,14900,2,1,23
7103,1200,2,1,21
7105,1043,2,2,22
7108,3256,3,1,22
7116,9999,2,2,29
7120,1000,2,2,28
7121,100,2,1,28
7122,650,2,1,23
7124,0,2,2,24
7125,2709,2,1,29
7126,3056,2,2,28
7127,660,2,2,24
7130,160,2,2,22
7131,0,2,1,22
7133,400,2,1,25
7134,1100,2,1,21
7135,5500,2,1,21
7136,1320,2,1,29
7137,900,2,2,29
7138,0,2,2,22
7139,40,2,2,15
7140,0,2,1,23
7141,0,2,1,24
7148,50,2,2,28
7150,1900,2,1,26
7151,4000,2,1,28
7152,300,2,2,18
7155,5775,2,1,22
7158,0,2,2,18
7161,56,2,1,17
7162,1200,2,1,18
7163,6784,2,2,28
7164,450,2,1,22
7167,0,3,2,13
7168,5558,3,1,25
7169,0,3,2,18
7170,100,2,2,23
7171,300,2,2,18
7175,0,2,2,24
7176,0,2,1,18
7177,0,2,2,29
7178,0,2,2,23
7180,0,2,2,25
7182,400,2,1,25
7183,90,2,2,20
7189,2000,2,2,28
7192,800,2,2,27
7193,2300,3,1,23
7196,1535,2,1,26
7197,0,2,2,19
7198,0,2,2,20
7199,7000,2,2,19
7200,11000,2,1,25
7202,5000,3,2,30
7203,40,3,1,26
7204,5700,3,1,25
7208,3000,1,1,20
7209,0,1,2,17
7210,7600,1,1,18
7212,0,2,2,28
7216,0,2,2,19
7217,0,2,2,20
7218,4000,2,1,25
7220,0,2,2,23
7221,700,2,1,20
7222,1000,2,1,20
7225,3000,2,1,24
7226,760,2,2,20
7229,0,2,1,21
7230,0,2,1,26
7233,3300,3,2,23
7234,0,1,1,20
7235,0,1,2,17
7238,0,1,1,22
7239,10000,1,1,19
7240,2000,1,1,27
7245,0,1,2,18
7248,1100,2,1,24
7249,0,1,2,19
7260,1700,2,1,23
7270,1700,3,1,26
7271,9000,2,2,27
7272,500,2,1,20
7273,700,2,1,27
7275,0,2,2,20
7278,0,2,2,23
7279,4000,2,1,27
7280,900,2,1,25
7287,1800,3,2,27
7288,3000,3,2,20
7289,1500,3,1,26
7290,6000,3,1,17
7291,906,3,2,15
7292,11000,1,1,26
7293,900,2,2,24
7294,856,2,1,26
7295,560,2,2,24
7297,800,2,1,20
7298,1200,2,1,27
7302,2500,2,2,25
7303,0,2,2,20
7304,1000,2,2,24
7305,6000,1,2,19
7306,3600,3,1,25
7307,3000,3,1,21
7308,215,3,2,18
7310,3600,3,2,22
7312,2800,3,2,17
7313,4800,1,1,19
7314,6600,2,2,17
7315,4000,1,1,18
7316,4500,1,2,22
7321,650,2,1,24
7327,4300,3,2,24
7330,6000,3,2,26
7331,5000,3,2,20
7332,7700,1,1,21
7333,600,3,1,23
7334,4100,3,1,19
7335,4000,2,1,20
7336,6832,2,1,21
7338,2350,3,2,21
7339,150,3,2,29
7340,1800,1,1,29
7341,500,3,2,25
7342,500,3,1,30
7343,7000,3,1,27
7344,2200,3,2,30
7345,3340,3,2,26
7346,1600,3,2,20
7350,1500,3,2,19
7352,0,3,2,16
7353,0,3,1,20
7357,1500,3,2,24
7361,0,1,2,22
7362,1100,3,1,27
7368,0,2,2,23
7375,0,3,2,24
7376,0,3,2,15
7377,8000,2,2,27
7378,9365,2,2,25
7385,0,2,1,18
7389,2000,2,2,30
7391,8294,2,2,20
7392,2400,2,2,19
7393,1255,2,2,24
7397,1700,2,2,25
7398,800,2,2,30
7400,0,2,1,25
7402,3000,2,1,14
7407,500,3,2,27
7409,9900,3,2,19
7410,1500,2,2,30
7411,1500,2,1,20
7413,3550,1,1,28
7414,1020,3,2,25
7415,500,3,2,23
7420,6500,3,2,27
7426,3900,1,2,27
7427,3700,1,1,19
7429,4000,3,1,19
7430,4000,1,2,25
7433,1500,2,2,30
7435,680,2,2,20
7436,1200,2,2,27
7437,1235,2,2,30
7441,360,2,2,16
7442,5992,2,2,28
7444,0,2,1,22
7447,5760,2,2,18
7452,5000,3,2,26
7453,360,3,2,26
7454,1900,2,1,22
7458,224,2,2,29
7459,329,2,2,21
7460,0,2,2,29
7464,3000,2,2,27
7467,7800,2,1,26
7468,0,2,2,27
7470,478,2,2,22
7471,2300,1,1,22
7472,2576,1,1,20
7474,3500,2,1,24
7477,2500,2,2,24
7487,400,2,1,19
7488,800,2,1,29
7489,300,2,2,18
7493,850,2,2,15
7496,756,2,2,19
7498,6344,2,2,24
7499,7000,2,1,17
7501,0,2,2,17
7506,1200,2,2,19
7507,0,2,1,19
7508,3200,2,2,22
7509,6500,2,1,20
7510,5000,2,2,27
7511,7000,2,1,26
7512,1296,2,1,25
7514,2060,2,2,29
7517,552,2,1,20
7524,0,2,2,19
7525,0,2,2,21
7532,4700,3,2,20
7533,0,1,2,16
7536,2400,3,2,30
7537,700,3,2,17
7538,3500,3,2,27
7539,12000,1,1,30
7540,1000,1,1,19
7541,10000,1,1,26
7543,65,3,2,20
7545,1000,1,1,19
7546,0,3,2,29
7553,4000,1,2,27
7556,0,1,1,20
7564,0,1,1,27
7565,150,1,2,15
7568,3000,2,1,29
7569,398,2,1,19
7572,3000,1,1,20
7575,300,1,2,30
7583,834,2,2,30
7584,6300,1,1,19
7585,3685,1,2,26
7586,3500,1,2,30
7599,900,2,1,20
7601,6848,1,2,30
7602,0,1,1,30
7603,800,1,2,21
7604,300,3,1,30
7605,75,3,2,29
7606,5000,2,2,24
7608,700,2,1,26
7611,6700,2,2,23
7613,3000,2,1,19
7619,0,2,2,20
7620,1100,2,1,23
7621,4000,2,1,24
7622,4600,2,2,18
7628,4000,2,1,29
7632,488,3,2,21
7633,0,2,1,18
7634,1000,2,1,20
7636,900,2,2,16
7640,1870,2,1,25
7646,4680,2,2,19
7647,14000,2,1,24
7648,4000,2,2,19
7649,5160,2,2,23
7656,2000,2,1,22
7657,12066,2,2,27
7665,1500,2,2,24
7666,7256,2,1,22
7669,1300,2,2,26
7670,4069,2,2,30
7681,520,2,2,18
7682,1821,2,2,17
7683,4200,1,2,26
7685,500,2,2,22
7689,8000,2,2,30
7693,0,2,2,21
7699,2800,2,1,23
7700,5000,2,1,24
7703,0,2,1,29
7705,6000,2,1,25
7707,1500,2,1,28
7709,1200,2,1,17
7710,0,2,2,19
7712,1800,2,1,17
7716,4500,1,1,30
7717,4500,1,1,27
7718,1500,1,1,20
7722,450,3,2,28
7723,1000,1,1,29
7724,2000,3,1,30
7725,1300,3,1,30
7726,9000,3,1,28
7727,3700,3,1,19
7728,1500,3,1,21
7729,4000,3,2,24
7731,450,3,2,28
7732,1500,3,1,30
7735,7000,3,2,20
7736,2000,3,2,29
7737,2000,3,1,20
7738,1000,3,2,29
7742,800,3,1,21
7743,1700,3,1,28
7744,1500,3,1,26
7745,700,3,2,25
7746,1200,3,2,29
7747,1600,3,2,22
7748,0,1,1,17
7749,0,1,1,26
7750,3200,1,2,24
7751,5300,3,2,28
7752,1378,3,1,26
7753,1559,2,1,29
7754,4000,2,2,22
7755,1000,3,2,21
7756,2500,3,2,30
7757,2500,3,2,17
7759,1900,3,2,19
7760,500,1,2,25
7761,0,3,2,20
7762,3400,3,1,24
7763,1400,3,1,30
7764,2000,3,2,27
7765,600,3,2,24
7766,1500,3,1,20
7767,1900,3,1,18
7768,600,3,1,27
7769,1300,3,1,27
7770,1200,3,1,29
7771,6800,3,2,26
7772,3000,3,2,28
7773,800,2,2,29
7774,3000,2,2,26
7775,0,3,2,23
7776,2400,3,1,25
7777,1000,3,2,28
7778,2500,3,1,26
7779,375,3,2,18
7783,5000,3,1,19
7789,7800,1,2,19
7792,1300,1,1,21
7793,3750,2,1,20
7794,6900,2,2,18
7795,5600,2,2,17
7798,4300,2,2,23
7799,886,2,1,28
7801,4000,2,1,28
7805,7200,1,1,19
7807,0,3,1,17
7809,3000,2,2,20
7813,2000,2,2,19
7814,1814,2,2,25
7817,1200,2,1,20
7818,3254,2,2,30
7819,200,2,2,19
7823,2000,1,2,21
7824,6000,1,1,22
7829,0,1,2,21
7834,11000,2,1,22
7835,1000,2,2,19
7843,9000,1,1,21
7853,829,2,2,20
7855,0,2,1,24
7858,1400,2,1,16
7862,10000,2,1,30
7863,4742,3,1,25
7867,12000,1,1,25
7868,3163,1,1,19
7874,3925,3,1,24
7875,700,1,2,26
7876,2200,1,1,28
7877,2700,3,2,30
7878,4000,3,2,17
7882,0,1,2,18
7885,300,1,2,24
7886,300,1,2,28
7887,4008,3,1,23
7888,8000,3,2,20
7892,3700,3,2,26
7893,1500,3,2,25
7895,1000,3,2,26
7897,8200,3,1,24
7898,0,3,2,27
7902,0,1,1,27
7903,750,1,1,20
7904,1500,3,2,21
7905,0,3,2,18
7907,6750,2,1,24
7908,400,2,1,17
7909,1400,2,1,23
7912,0,3,2,23
7913,3816,1,1,25
7914,0,3,2,24
7915,3500,3,2,30
7916,400,3,2,16
7919,1500,3,2,14
7920,300,2,1,22
7921,1000,2,2,21
7922,117,3,2,26
7923,0,2,1,27
7924,0,2,2,23
7926,6000,1,1,20
7927,0,1,2,27
7930,2236,1,2,18
7933,0,2,2,20
7934,5000,1,1,26
7938,400,2,2,21
7940,3000,1,1,21
7943,0,1,2,19
7946,1019,1,1,18
7954,497,1,1,13
7956,1500,1,1,25
7957,1500,1,1,18
7960,500,3,1,18
7962,0,1,1,19
7963,0,1,1,17
7967,15,1,2,19
7970,800,1,1,18
7971,1280,1,2,18
7975,7800,1,2,20
7976,6000,1,1,17
7979,360,1,2,25
7980,800,1,2,30
7981,300,2,2,17
