"","Account","User Name","Followers at Posting","Post Created","Post Created Date","Post Created Time","Type","Total Interactions","Likes","Comments","Views","Like and View Counts Disabled","URL","Link","Photo","Title","Description","Image Text","Sponsor Id","Sponsor Name","Overperforming Score (weighted  —  Likes 1x Comments 1x )"
"1418","Extinction Rebellion (XR)","extinctionrebellion","670796","2020-09-15 03:30:14 EDT",2020-09-15,12614,"Album",13598,13522,76,0,FALSE,"https://www.instagram.com/p/CFJht94n0BP/","https://www.instagram.com/p/CFJht94n0BP/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119210257_148150723619382_3038466917409268485_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=oGFqTefl3T4AX9kp3Rr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT969CHJ47RU4d7x0gLigjW5ynDO-PT9vLhlW8Lqq5nL7A&oe=623B9930",NA,"In Brazil, there is a saying that says: `The last indigenous sigh will be the last for humanity '

The Kayapó indigenous community currently faces a deadly threat - its elderly, who have the wisdom of resilience, climate adaptation and culture in their communities, are losing their lives due to COVID-19. They need urgent international support for medical supplies.

The spread of the human-ignited forest fires is now also greatly damaging the lives of the Kayapo! The magnitude of fires is vast and it is now damaging the respiratory systems of the community and devastating the ecosystem and wildlife. Climate change is not tomorrow. It is the reality of today! 

We ask that you stand by the Kayapó community and send a clear message of thanks for the service provided to humanity: link in bio to donate ‼️

Their contribution to the protection of the Amazon rainforest, at the service of the whole world, is crucial for humanity to survive the climate and ecological collapse that our Western way of life has brought to our planet. 

Its ancient culture includes carefully designed dance ceremonies with representative body painting patterns that encapsulate its cosmology. Its territory is part of the Ecotone Ecological Corridor in the South of the Amazon, which houses jaguars and ozelots!

In addition to fighting a pandemic, which painfully resembles the way their people were killed by disease during colonization, they are fighting for their rights. Once again, indigenous people are having to mobilize to gather the support and resources they need to survive. 

The Brazilian government's inability to respect its ancestral cultures shows how the legacy of racism and colonization continues to harm the less represented people in South America and the world today. 

450 years of struggle have shown how the resilience and determined spirit of indigenous peoples are fundamental to their ongoing struggle. We are in debt to their integrity, respect and love for their ecosystems and future generations. If we want to learn, it is our time to contribute and stand alongside them now!",NA,NA,NA,3.83
"1419","Extinction Rebellion (XR)","extinctionrebellion","668768","2020-09-14 11:10:30 EDT",2020-09-14,40230,"Album",7912,7833,79,0,FALSE,"https://www.instagram.com/p/CFHxmKfndE1/","https://www.instagram.com/p/CFHxmKfndE1/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119211374_4457809707626895_8237717932115518938_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=xCDtRNfp-z8AX_Eoo49&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8tB7rqSvmsccaz74dgqCiTxh3LQ_z_XU0OiRlUTRbILA&oe=623AD95F",NA,"This a request for help! repost from @extinctionrebellion.brasil 
🚨 
The largest flooded plain on the planet is being destroyed by flames. Thousands of dead animals and an untold percentage of preserved land reduced to ashes. 
Will there not be time for humanity to correct its mistakes? If we  depend on Bolsonaro and the ecocidal and genocidal industry, no! 
Save the pantanal!
🌳 
One the greatest biomes of the Latin America has lost 12% of the your biodiversity only in the past couple of weeks. Animals, plants, micros systems and ecosystem and the wear of human life in the territories. 
During with apocalypse, Brasil has Bolsonaro and Ricardo Salles (Minister of Environment) with policies of genocide and ecocide. 
💀 
Brasil is at the absurd point: all biomes in flames, rampant deforestation and invasion of the indigenous territories.
🔥
This a request help international attention and institutions to visibilize Brazil in this actual moment of catastrophe.
🗣
We can stop Bolsonaro and Ricardo Salles with your help! Repost this and amp up the international pressure on the ecocide in Brazil",NA,NA,NA,2.23
"1420","Extinction Rebellion (XR)","extinctionrebellion","662829","2020-09-11 02:32:13 EDT",2020-09-11,9133,"Photo",12577,12483,94,0,FALSE,"https://www.instagram.com/p/CE_H5i1n9BC/","https://www.instagram.com/p/CE_H5i1n9BC/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119047013_371299960706450_5784097785744289316_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=4-KRmgAXFIcAX8oo-5j&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT--FMRXEr5qOd_4S-Z8-JR0Z3qKBXptIDnp3Vxpcx5HRQ&oe=623AFB35",NA,"over a hundred people, including members of XR NYC and several organizations with which it stands in solidarity, @defenddemocracyinbrazil, Extinction Revolution Amazônia and @refusefascismnyc marched to Columbus Circle, where they blocked traffic for some minutes and paraded around the Circle. A trio of volunteers then climbed up to and inside the steel globe outside the Trump Hotel, and hung a banner with the words “Climate Justice Now!” before police arrived to arrest them. ⁣
⁣
We must continue to ACT NOW and wake up the globe to taking action against the climate crisis.⁣
⁣
JOIN @xr_nyc FOR Their NEXT ACTION- ⁣
SUNDAY, 1PM, BATTERY PARK⁣",NA,NA,NA,5.38
"1421","Extinction Rebellion (XR)","extinctionrebellion","662590","2020-09-10 01:50:42 EDT",2020-09-10,6642,"Album",21124,20941,183,0,FALSE,"https://www.instagram.com/p/CE8eWjZHGbY/","https://www.instagram.com/p/CE8eWjZHGbY/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119188224_688225941815772_7843241115789488136_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_rIWQVtZvJIAX-NQmuo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-dC1QWfhbKgyVvQv4YCoNqKYWO1kYz6rgg7TlsEyrEkg&oe=623B1970",NA,"We demand that shell stop exploring for new oil and gas, and rapidly decrease fossil fuel production⁣
⁣
⁣
 the Global Justice Rebellion and Extinction Rebellion Internationalist Solidarity Network with other supporters called on Shell to stop it’s destruction⁣
⁣
⁣
Shell is knee deep in destruction, from atrocities in the Niger Delta to funding police squads currently active in the US. We demand an end to these horrors. We demand the reparations that are necessary to repair harm and restore ecosystems for future generations⁣
⁣
⁣
Thanks to Shell and it’s crushing of the Ogoni environmental movement, the Niger Delta is now one of the most polluted places on Earth⁣
⁣
⁣
All event attendees were wearing masks and observing social distancing, hand gel and super glue is available at all xr demos⁣
⁣
Sign up via link in bio, and join us in the streets today and tomorrow, the rebellion continues, but this week is our chance to stand together⁣
⁣
DEEDS NOT WORDS⁣
⁣
⁣
#WeWantToLive #ShellTheTruth #LoveRageRebel #ChangeIsNow #Shell #Ogoni #polutersout #NigerDelta #reparations #ClimateJustice #BiodiversityLoss #pollution #stoptheharm #blacklivesmatter #climateemerency #extinctionrebellion #actnow 📸: Joel Owens , Joe T , Peter Brooks, Mariana , denise Laura Baker",NA,NA,NA,5.95
"1422","Extinction Rebellion (XR)","extinctionrebellion","661844","2020-09-08 11:07:08 EDT",2020-09-08,40028,"Photo",5925,5875,50,0,FALSE,"https://www.instagram.com/p/CE4UcOHHjvG/","https://www.instagram.com/p/CE4UcOHHjvG/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/119119658_784878552265536_3962021218388645274_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=pl_3Vh5w17kAX-A7MV3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8YpDdrBGsGEwrPZ1DHFlAiOb6TNSczWGCjBlZnP1x3gA&oe=623AD97E",NA,"Viruses that originate in bats could be quite deadly like the SARS, MERS, Ebola, Covid-19, Nipah/Hendra... Bats have been shown to host immune systems that are perpetually primed to mount defenses against viruses, viral infections then lead to a swift response that walls the virus out of cells. In simpler words, it protect the bats from getting infected with high viral loads but it also encourages these viruses to reproduce more quickly, increasing their risk of jumping to another species where the viruses will quickly overwhelm their new hosts, leading to high fatality rates. Humans are not spared. This makes bats a unique reservoir of rapidly reproducing and highly transmissible viruses. Disrupting bat habitat appears to stress the animals and makes them shed even more virus in their saliva, urine and feces that can infect other animals.

Natural habitat destruction, extreme pressure and stress imposed on wild animals, wildlife trafficking, live animals markets, atrocious farms animals living conditions... have consequences and we have just started to pay the price.

The Covid-19 pandemic is a wake up call and as we are asked to stay home it is time for reflexion. Where is our morality and ethic hiding? Is it the world we want? It is time to be serious.

To know more:

https://news.berkeley.edu/2020/02/10/coronavirus-outbreak-raises-question-why-are-bat-viruses-so-deadly/

https://www.theguardian.com/environment/2020/mar/18/tip-of-the-iceberg-is-our-destruction-of-nature-responsible-for-covid-19-aoe

 Repost from  @xrcomsci",NA,NA,NA,2.53
"1423","Extinction Rebellion (XR)","extinctionrebellion","660045","2020-09-03 05:54:07 EDT",2020-09-03,21247,"Album",14709,14405,304,51433,FALSE,"https://www.instagram.com/p/CEq4pP5nSQy/","https://www.instagram.com/p/CEq4pP5nSQy/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118811972_327272412020862_1996552461308347618_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=G2PNDiXFyQ4AX_Hw1DD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT__BGq90gMMwsdZ2T9uGEJma9tJZtssM17MM785WxjpSQ&oe=623BBA57",NA,"The rebellion has begun, we have had enough. Enough of governments making decisions based on what will be good for the ""development"" of countries while conveniently forgetting about the very lives of thousands of human beings adversely effected in the process. We are at a stage of no going back. ⁣
⁣
Dear Government....⁣⁣
⁣⁣
The time to act is now.⁣⁣
⁣⁣
“We are the fifth richest country in the world, profiting from the environmental destruction of the countries that we colonised. It is an embarassment that we are silent.”⁣⁣
⁣⁣
⁣⁣
The UK Rebellion has bounced back despite months of delay and extra planning due to covid. The climate crisis does not wait, the climate crisis is here now.⁣⁣
⁣⁣
#ActNow",NA,NA,NA,4.14
"1424","Extinction Rebellion (XR)","extinctionrebellion","659586","2020-09-02 10:27:14 EDT",2020-09-02,37634,"Video",5010,4948,62,30501,FALSE,"https://www.instagram.com/p/CEozCXKHtkq/","https://www.instagram.com/p/CEozCXKHtkq/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118693275_2320542111424471_3185970509300787779_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=CbvBpVP-BzUAX96DFTC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8uLyBXzZJsy6902_ZEiDK9UBbCRtANVg89tIRKAhdaNg&oe=623A72AF",NA,"People hold the power. This is what real change looks like. 

Findo out more about Non Violent direct action at a @xrebellionuk workshop. Sign up here: https://docs.google.com/document /d/1yLZ4jknfgxrJlzJDjc3nlbROXu VneSTD7OMX2FtCzzc/edit?usp= sharing

#NVDA #wewanttolive #changeiscoming",NA,NA,NA,1.26
"1425","Extinction Rebellion (XR)","extinctionrebellion","659586","2020-09-02 06:19:23 EDT",2020-09-02,22763,"Album",6812,6761,51,0,FALSE,"https://www.instagram.com/p/CEoWvcBnFcW/","https://www.instagram.com/p/CEoWvcBnFcW/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118661490_662893354608589_2148145251824326442_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=fYYvhatceloAX8G3DLe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT--y3umTUpPi8QzSBWrmYyDSqKjvE7utYJkGKz8GtIRcQ&oe=623AE196",NA,"On 29th of August 2020, rebels from XR Indonesia directed shoe strikes in two different cities, Jakarta and Yogyakarta.

More than 500 pairs of shoes which have been sent from rebels all over Indonesia represented the voices of those demanding for Indonesia to be free from the climate crisis. The impacts of climate change due to the continual increase of global temperature have placed us in a critical point. This strike serves as both a warning and a demand for the government to declare a climate emergency 

This action is part of a whole campaign that XR Indonesia did in the month of August, which is widely celebrated as the month in which Indonesia declared its independence, revolving around how Indonesia as a country needs to be free from the climate crisis as well.

Due to the COVID-19 pandemic health crisis which has not been resolved in Indonesia, we feel that it is not yet entirely safe for the people to take to the streets and voice their aspirations. The shoes that were gathered voluntarily during a period of 10 days symbolize the voice of the people, and they will be donated to several foundations in need. This shoe strike represents the hope for a livable earth, and it demands freedom from the climate crisis. This strike was conducted while adhering to strict health protocols.

Taking a step back from the horrible pandemic currently affecting the world, the climate crisis is still an existential threat to the human race. The appearance of a new crisis does not make another crisis disappear. We have little time left and actions need to be taken now""
 choose",NA,NA,NA,1.92
"1426","Extinction Rebellion (XR)","extinctionrebellion","658211","2020-08-30 04:46:28 EDT",2020-08-30,17188,"Album",8965,8896,69,0,FALSE,"https://www.instagram.com/p/CEgduR0H37B/","https://www.instagram.com/p/CEgduR0H37B/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118475758_2693492050917994_1738815806853294119_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=frAqu01PHesAX_EzSie&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_1XiUoVb-1Mzq3ZDblbzSc4zLlR_ECeQMpZevWNlZ50g&oe=623A0909",NA,"🌍While climate change is a complex problem in need of a unified global response, every individual effort towards building a safer future is valuable. ⁣
⁣
🌱By making changes to our individual lifestyles based on environmental concern, we can help to influence the attitudes and behaviours of those around us in relation to addressing the climate crisis. ⁣
⁣
🔊We can lead by example and assist in sending a message to those in positions of power that we will not stand for ‘business as usual.’ ⁣
⁣
❓If you’re hesitant to take direct action in the form of joining a climate change protest or organisation, you can help to make a difference by trying to reduce your own carbon footprint.⁣
⁣
✨Check out the XR weekly blog on our website to find out more! Link in bio✨⁣
⁣
⁣
#ActNow",NA,NA,NA,2.53
"1427","Extinction Rebellion (XR)","extinctionrebellion","657937","2020-08-28 18:25:09 EDT",2020-08-28,66309,"Video",4921,4824,97,39378,FALSE,"https://www.instagram.com/tv/CEcxVo8Hdtw/","https://www.instagram.com/tv/CEcxVo8Hdtw/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118439882_167913828170389_3538424632601280022_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=F7KJKpmlBUMAX96CsXR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_iQxcZrHaOQ5sU6_1p41iX5C__H2wmbocnJ5t9G2iLsw&oe=623B9386",NA,"#WeWantToLive #LoveRageRebel ⁣
⁣
The animated short Climate Crisis, and Why We Should Panic, is the second of a two-part explainer video series for Extinction Rebellion, focusing on the climate crisis and ecological breakdown.⁣
Voiced by Keira Knightley, it explains what’s causing climate crisis, why governments must enter crisis mode to tackle this issue, and what will happen if we don’t do something about it now.⁣
⁣
#TellTheTruth #ChangeIsNow #DecideTogether #ActNow #NoGoingBack #RebelForLife⁣
⁣
⁣
credits:⁣
⁣Voice-over: Keira Knightley⁣
Script, Direction, Design and Animation: Miritte Ben Yitzchak ⁣
Music: Simon Bass⁣
Audio Post: Owen Griffiths⁣",NA,NA,NA,1.24
"1428","Extinction Rebellion (XR)","extinctionrebellion","657937","2020-08-28 12:06:36 EDT",2020-08-28,43596,"Video",15,14,1,155,FALSE,"https://www.instagram.com/tv/CEcGd1wnraH/","https://www.instagram.com/tv/CEcGd1wnraH/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118403495_615160092764554_8639931941259967766_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WMnI1oHH9eIAX8XhpB9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8dBrRk07XErDWmdnv4M80mJiRClCw1PzWIhuTu0nPa2Q&oe=623AB960",NA,NA,NA,NA,NA,-264.33
"1429","Extinction Rebellion (XR)","extinctionrebellion","657937","2020-08-28 03:13:04 EDT",2020-08-28,11584,"Video",2818,2754,64,20661,FALSE,"https://www.instagram.com/tv/CEbJXSNHlr2/","https://www.instagram.com/tv/CEbJXSNHlr2/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118330438_675230623089744_7506907567582916765_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=I8Jp0GLpZXAAX8FLmfW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9JqwlRIToiHPR-lQXxtf_aP5p5VxUNlKloODGeQFA2uw&oe=623A624B",NA,"Join us on 28-30th of August for the Amazon! 
Let’s make clear for everyone who’s putting profit above lives: we are watching them! 
Your participation is very important, physically or digitally. We are counting on you.
//Fridays for Future
#SOSAmazonia #DefendTheDefenders",NA,NA,NA,-1.41
"1430","Extinction Rebellion (XR)","extinctionrebellion","657994","2020-08-27 10:25:54 EDT",2020-08-27,37554,"Album",4928,4907,21,0,FALSE,"https://www.instagram.com/p/CEZWLwInx28/","https://www.instagram.com/p/CEZWLwInx28/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118319647_644978616396908_3774125120023895133_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Pe-ir-EdqwkAX-fJN2e&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-lF6YDn1p5W2zGue97shZHFnzOMkZmlhM6Hj9KZeBNQQ&oe=623BC4B4",NA,"On August 25th XR Argentine activists, in alliance with other organizations, performed NVDA across the entire country in rebellion against deforestation, grassland burning, the pork factories agreement with China and the use of pesticides. They join to claim a referendum about the agroindustrial model.

This year thousands of square kilometers were burned due to the combined action of a sustained dryout and fires used for land cleaning to prepare the land for livestock, agri-business and real state development.

In Buenos Aires, the capital of Argentina, police acted violently and detained two environmental activists without cause. All of the activists who were present responded nonviolently by holding a sit-in, clapping and singing songs to protest the arrests. An hour later the police released the detained activists.

Image credit: @arrobamalena
#NoMoreFakeSolutions
#BastaDeFalsasSoluciones",NA,NA,NA,1.39
"1431","Extinction Rebellion (XR)","extinctionrebellion","658022","2020-08-26 14:05:05 EDT",2020-08-26,50705,"Album",6284,6243,41,0,FALSE,"https://www.instagram.com/p/CEXKeQUnszP/","https://www.instagram.com/p/CEXKeQUnszP/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118199292_2429043327392842_3425599194882552241_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=rpSSTijxoIEAX_suCXg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_G2BDxZis9oQMYnGxEqot83c_6EIkzMZ93yc0W6DyfpQ&oe=623A0FD3",NA,"BREAKING: The Wangan and Jagalingou tribal warriors have re-established control of access to our Country leading to the Adani Carmichael Coal Mine site to enforce protection of our home lands.

We are joining them in solidarity  #StandingOurGround to evict Adani and end the desecration of our homelands. We will remain on country to enforce the eviction notice that we issued to Adani last week.

Soon, Adani will start draining the water table and digging their mine, causing irreversible damage to our lands, our sites and our sacred Doongmabulla Springs. They have given us no choice but to take urgent action to protect water, defend our Country and maintain our right to preserve and practice our culture.

They have been fighting against Adani’s Carmichael project for 10 years, it is our duty to continue.

Donate to support their action: wanganjangalinou.com.au/donate

And check out their page @wjstandingourground
to learn how to take part in the digital solidarity actions
We demand Adani Australia abandon their Carmichael mine project immediately. #StandingOurGround #EvictAdani",NA,NA,NA,1.77
"1432","Extinction Rebellion (XR)","extinctionrebellion","658098","2020-08-24 16:47:21 EDT",2020-08-24,60441,"Album",10974,10837,137,0,FALSE,"https://www.instagram.com/p/CESTc5yHJgE/","https://www.instagram.com/p/CESTc5yHJgE/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118131444_749993949126230_279580104390016708_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=hIwUw5TLhX4AX9iyBKS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_Jn0L6IGZKkHxDb7XFYNXlbiTyAJ1P9yMLSjzWP3QvfA&oe=623A5251",NA,"Seafaring folk and coastal dwellers in Cornwall carried out a demonstration last night against polluting cruise shipping in Falmouth Harbour.

The World is a luxury floating apartment block comprising 165 flats. It is registered in the Bahamas, enabling wealthy residents to avoid paying their taxes and to dodge environmental and employment law. [1]

Newly formed grassroots protest movement Ocean Rebellion launching today has taken to the seas with an escalating series of non-violent actions against The World luxury apartment cruise liner, currently moored in Falmouth Harbour. [2] The World emits ten times more greenhouse gases per person per mile than a jumbo jet. Engagement with The World is the first of many actions designed to illuminate the processes of ocean degradation and shift stakeholders from ocean harm to ocean repair.

Ocean Rebellion took to the waters on the night of the 18th of August and projected a series of films onto The World luxury ship with clear messages SORT YOUR SHIP OUT and THE WORLD IS DESTROYING OUR WORLD Rebels were accompanied by a polar bear who boarded the ships bulbous bow joining the call for cruise shipping to stop. The World is directly responsible for melting over 200,000 square meters of sea ice each year rendering polar bears homeless, and bringing them to the brink of extinction.

Sophie Miller of Extinction Rebellion Falmouth, said “The oceans are the lungs of the world, it creates our weather and life on the planet began there. And yet many of us have a real disconnect from it now. I feel it’s so important to create and participate in actions like these to raise awareness and to engage people in a wider conversation about the seas and our future. With the melting of the Greenland ice shelf and the fact we are currently on track to significantly overshoot 1.5 degrees of warming, this is more important than ever.
“We also need to be aware that those in the global South are currently on the front line and are already experiencing the disastrous effects of this disconnect. Communities are suffering. People are dying and this is going to get worse unless we act now. I’m just human and a mother who wants a habitable planet",NA,NA,NA,3.09
"1433","Extinction Rebellion (XR)","extinctionrebellion","658098","2020-08-24 09:16:14 EDT",2020-08-24,33374,"Album",8161,8121,40,0,FALSE,"https://www.instagram.com/p/CERf06SnHOd/","https://www.instagram.com/p/CERf06SnHOd/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117992348_595250297818028_5342025473867375750_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=pnwbMxk3WPwAX_swLuJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_SCWCGEas7OMMnnMJg5R9lKC8UAF2AFdZbaH1izx9MaQ&oe=623AB51E",NA,"Earth Overshoot day marks the day when humanity has exhausted the entire budget for the year

For #Earthovershoot day different XR rebels came together from different countries and organised different actions

@extinctionrebelliondk organised a wedding. Mother Earth has been married off to the industry, symbolising greenwashing of an unsustainable growth economy based on Fossil fuels

@extinctiomrebellionseattle organised a shoe strike at Haller fountain. The shoes represented folks affected by the climate crisis and also those who weren't able to attend the strike because of COVID-19

@Xrberlin organised a performative intervention at the Brandenburg gate",NA,NA,NA,2.3
"1434","Extinction Rebellion (XR)","extinctionrebellion","658214","2020-08-19 06:42:20 EDT",2020-08-19,24140,"Album",5146,5112,34,11118,FALSE,"https://www.instagram.com/p/CEEWPUNH2Ja/","https://www.instagram.com/p/CEEWPUNH2Ja/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117687826_761741554561339_2572520589156722294_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=vP1rUGwbgr0AX8l1Yta&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8XMDLls10kGSB4SXe2XUj4pG5fQCDQ9kZpzFLWUwOTdA&oe=623B887A",NA,"INTERNATIONAL ORANGUTAN DAY! 🌳🦧 #internationalorangutanday 

These marvellous creatures are deemed as the “human of the forest” in that we share nearly 97% of the same DNA. How amazing is that! You could say that they are human's closest relatives.

Sadly Orangutans are today an endangered species due to massive deforestation and illegal hunting in the forests where they live, their numbers are constantly diminishing. Our human lack of awareness about our interdependency with nature is killing people, planet and the life-forms that we share this Earth with. 

So, today, join hands, give a shout out and show some love for our dear close relatives as their populations are at serious risk. Let’s make a change before it’s too late!

That’s why we’re stepping up with @orangutanalliance and joining the #MySteptoProtect challenge! 

Our step to protect is to empower rebels all around the world to engage in civil disobedience and ask their governments to TELL THE TRUTH, ACT NOW and create CITIZENS ASSEMBLIES. 

Words by @orangutanalliance: 

Raise your voice for those who can’t through the Orangutan Alliance #MyStepToProtect challenge. To take part simply share a post of something that you do that’s eco-friendly and tag 3 friends to join the movement!

🌱If you choose to, you can take it one step further by purchasing one of our limited edition Orangutan Alliance soaps. For every soap purchased a tree will be planted in an area protecting critically endangered species.

Every action we take from here forward counts. Every individual counts, every individual matters, what will be your step to protect? Start sharing now! 💚",NA,NA,NA,1.45
"1435","Extinction Rebellion (XR)","extinctionrebellion","658482","2020-08-14 13:45:05 EDT",2020-08-14,49505,"Photo",4924,4859,65,0,FALSE,"https://www.instagram.com/p/CD4OpOuH_HV/","https://www.instagram.com/p/CD4OpOuH_HV/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117344458_307553093914027_2372511123232070473_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=EOt-OLxipiEAX_RTpSZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-bk2-egvSOd1pCQ5NITXmMVMt899EMnO5UO8-Kzvmnjg&oe=623BC29D",NA,"While COVID-19 has had an undeniably devastating impact on the world, it has also provided a glimpse of what a less polluted planet could look like, with the shutdown of entire industries giving way to clear blue skies and cleaner air. 

Studies have shown that this fall in air pollution has already had a dramatic impact on the physical health of many, while for others, it has afforded a closer connection to nature that has led to improvements in mental wellbeing.

In our new blog post, we explore this reduction via data and beautiful images, while discussing the effects and the ways we might continue to ensure a cleaner, brighter future for us all. 

https://rebellion.global/blog/2020/07/30/lockdown-emissions/",NA,NA,NA,2.11
"1436","Extinction Rebellion (XR)","extinctionrebellion","658482","2020-08-14 02:32:47 EDT",2020-08-14,9167,"Album",4567,4535,32,0,FALSE,"https://www.instagram.com/p/CD3BtGvntyu/","https://www.instagram.com/p/CD3BtGvntyu/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117567849_1010573506063372_1546217139164784827_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=1LX8sVo_pXMAX9OXRxe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9MJKZKSldsAB0Ka132DGof7UAXQ0iWGaUr06iF5L3C9A&oe=623AAABD",NA,"repost from @ffflatam: The fire left its marks on the forests of Latin America during 2019. The most affected were those of the Brazilian Amazon: the largest forest in the world registered a dramatic increase in the number of fires that occurred this year. Brazil captured world attention, but it was not the only country where forests and jungles were burned. In Peru, Colombia, Costa Rica, Bolivia, Mexico and Paraguay the fires showed how deforestation has made these ecosystems even more vulnerable.

Deforestation creates the conditions for fires to become more and more frequent.
And this lost of the forest, makes the local climate change , which is drier, and that makes the forests become flammable and susceptible. A rise of just one degree in the local temperature would be catastrophic for the forests.

We have to stop treating nature as an object, but rather as a subject.
It's time to go from indignation to action! Join the strike for climate justice and let's build another world! ✊🏽✊🏿✊🏽✊🏻

🎨: @fridaysforfutureperu @kesterone",NA,NA,NA,1.29
